fake	falso	English
stylus	estilete	
estampar	estampar	French
jardinar	jardinar	French
alcateia	alcateia	Arabic
epígrafe	epígrafe	Ancient Greek
namespace	espaço nominal	English
default	padrão	English
bibliografia	bibliografia	French
paiol	paiol	Catalan
vespa	vespa	Italian
script	guião	English
antologia	antologia	Ancient Greek
outsourcing	superação	English
squash	squash	English
fatalidade	fatalidade	French
PlayStation	PlayStation	English
anime	anime	Japanese
core	principais	English
absolutismo	absolutismo	French
tri	tri	French
ontologia	ontologia	French
blitzkrieg	guerra relâmpago	German
rottweiler	rottweiler	German
maionese	maionese	French
cooler	arrefecedor	English
pesticida	pesticida	English
celuloide	celuloide	English
checo	checo	French
alcaçuz	alcaçuz	Arabic
telemarketing	televendas	English
alpinismo	alpinismo	French
guilhotina	guilhotina	French
bazar	mercado	Kimbundu
apneia	apneia	Ancient Greek
fronte	linha de frente	French
filigrana	filigrana	Italian
aeroplano	avião	French
toalete	toalete	French
valete	valete	French
freestyle	estilo livre	English
tablete	tablete	French
marechal	marechal	French
iglu	iglu	English
crochê	crochê	French
doula	doula	English
self-service	autosserviço	English
rand	rand	English
lingerie	roupa de baixo	French
patrulhar	patrulha	French
manilha	manilha	French
booleano	booleano	English
gospel	gospel	English
monsenhor	monsenhor	Italian
folk	folk	English
miragem	alucinação	French
nhoque	nhoque	Italian
apofenia	apofenia	German
cadete	cadete	French
autocolante	autocolante	French
aflitivo	aflitivo	French
zepelim	zepelim	German
compressa	compressa	French
maisena	maisena	English
desertar	desertar	French
filete	filete	French
adotivo	adotivo	French
