					
					
FALSE					
					
Для использования этой системы не требуется никакой телефонный аппарат, операционная система или подключение к Интернету; необходима лишь <L1>зона</L1> покрытия мобильной телефонной связью и сервер для приема данных.	When two or more amendments are moved to a proposal, the Conference shall vote first on the amendment furthest removed in substance from the original proposal and then on the amendment next furthest removed therefrom and so on until all the amendments have been put to the vote.				
Для использования этой системы не требуется никакой телефонный аппарат, операционная система или подключение к Интернету; необходима лишь <N1></N1> покрытия мобильной телефонной связью и сервер для приема данных.	When two or more amendments are moved to a proposal, the Conference shall vote first on the amendment furthest removed in substance from the original proposal and then on the amendment next furthest removed therefrom and so on until all the amendments have been put to the vote.				
FALSE					
					
В Соединенных Штатах Америки <L1>губернатор</L1> штата Вашингтон в феврале 2014 года объявил о введении моратория на смертную казнь.	At the same time, domestic economies are now interwoven with the global economic system and, inter alia, the effective use of trade and investment opportunities can help countries to fight poverty.				
В Соединенных Штатах Америки <N1></N1> штата Вашингтон в феврале 2014 года объявил о введении моратория на смертную казнь.	At the same time, domestic economies are now interwoven with the global economic system and, inter alia, the effective use of trade and investment opportunities can help countries to fight poverty.				
FALSE					
					
В настоящее время Комитет по правам ребенка разрабатывает предназначенный специально для детей <L1>бланк</L1> для подачи жалоб, чтобы дети могли воспользоваться этой процедурой и обратиться со своей жалобой в Комитет напрямую.	39. We underscore the importance of capacity development and strengthening technical cooperation as important avenues for developing countries to attain their development objectives.				
В настоящее время Комитет по правам ребенка разрабатывает предназначенный специально для детей <N1></N1> для подачи жалоб, чтобы дети могли воспользоваться этой процедурой и обратиться со своей жалобой в Комитет напрямую.	39. We underscore the importance of capacity development and strengthening technical cooperation as important avenues for developing countries to attain their development objectives.				
FALSE					
					
45. В настоящее время Отделение УВКПЧ в Камбодже оказывает поддержку трем общинам коренных народов, которые уже длительное время ведут земельный спор с двумя компаниями, которым была предоставлена <L1>концессия</L1> на землю в этом районе.	29. Mos &apos; ab Saleem Selmi (18)				
45. В настоящее время Отделение УВКПЧ в Камбодже оказывает поддержку трем общинам коренных народов, которые уже длительное время ведут земельный спор с двумя компаниями, которым была предоставлена <N1></N1> на землю в этом районе.	29. Mos &apos; ab Saleem Selmi (18)				
FALSE					
					
66. Способствовать выявлению областей, в которых требуется укрепить соответствующие структуры, может <L1>ревизия</L1> существующих механизмов правовой защиты и предоставления возмещения.	26. Mo &apos; tasim Faraj Abed Rabbou				
66. Способствовать выявлению областей, в которых требуется укрепить соответствующие структуры, может <N1></N1> существующих механизмов правовой защиты и предоставления возмещения.	26. Mo &apos; tasim Faraj Abed Rabbou				
FALSE					
					
С сообщениями выступили член Комитета по правам инвалидов и член парламента Турции Шафак Павей; Специальный докладчик по вопросу о поощрении и защите права на свободу мнений и их свободное выражение Франк Ля Рю; <L1>продюсер</L1> фильмов, музыки и искусства Дия Хан; и юрист-правозащитник и Почетный президент Тунисской лиги по правам человека Мохтар Трифи.	Agenda item 5				
С сообщениями выступили член Комитета по правам инвалидов и член парламента Турции Шафак Павей; Специальный докладчик по вопросу о поощрении и защите права на свободу мнений и их свободное выражение Франк Ля Рю; <N1></N1> фильмов, музыки и искусства Дия Хан; и юрист-правозащитник и Почетный президент Тунисской лиги по правам человека Мохтар Трифи.	Agenda item 5				
FALSE					
					
Г-жа Саади сослалась на статистические данные Комитета по защите журналистов, согласно которым 49 из 70 журналистов, убитых в 2013 году (когда <L1>мотив</L1> преступления был установлен), были из ее региона.	The international community must not tolerate such perpetration of crimes and must come to bear its responsibility by enacting consequences for these crimes, lest it be a partner in further entrenching Israel &apos; s shameless impunity.				
Г-жа Саади сослалась на статистические данные Комитета по защите журналистов, согласно которым 49 из 70 журналистов, убитых в 2013 году (когда <N1></N1> преступления был установлен), были из ее региона.	The international community must not tolerate such perpetration of crimes and must come to bear its responsibility by enacting consequences for these crimes, lest it be a partner in further entrenching Israel &apos; s shameless impunity.				
FALSE					
					
2. Америка и Карибский <L1>бассейн</L1>	However, they should be careful not to be drawn into situations where their participation in certain legal procedures could be interpreted as a waiver of those privileges and immunities.				
2. Америка и Карибский <N1></N1>	However, they should be careful not to be drawn into situations where their participation in certain legal procedures could be interpreted as a waiver of those privileges and immunities.				
FALSE					
					
21. В обзорный период в соответствии со статьями 16.2, 17 и 18 устава Подкомитет по аккредитации провел специальное рассмотрение <L1>досье</L1> национальных правозащитных учреждений Индонезии и Непала.	On the basis of conclusions of the project, the Office carried out a number of activities, especially capacity-building and awareness-raising workshops, in cooperation with various local organizations working on indigenous peoples and minority rights and issues.				
21. В обзорный период в соответствии со статьями 16.2, 17 и 18 устава Подкомитет по аккредитации провел специальное рассмотрение <N1></N1> национальных правозащитных учреждений Индонезии и Непала.	On the basis of conclusions of the project, the Office carried out a number of activities, especially capacity-building and awareness-raising workshops, in cooperation with various local organizations working on indigenous peoples and minority rights and issues.				
FALSE					
					
Недавно в <L1>консорциум</L1> вошли также Казанский федеральный университет и Пермский государственный университет.	14. The Division for the Advancement of Women and OHCHR will continue to support the participation of the Chairperson of the Commission on the Status of Women and of the President of the Human Rights Council in each other &apos; s sessions and the participation of the Chairperson of the Committee on the Elimination of Discrimination against Women in the sessions of the Commission on the Status of Women.				
Недавно в <N1></N1> вошли также Казанский федеральный университет и Пермский государственный университет.	14. The Division for the Advancement of Women and OHCHR will continue to support the participation of the Chairperson of the Commission on the Status of Women and of the President of the Human Rights Council in each other &apos; s sessions and the participation of the Chairperson of the Committee on the Elimination of Discrimination against Women in the sessions of the Commission on the Status of Women.				
FALSE					
					
В Марокко действует система саморегистрации, требующая от ЧОК внедрить и вести внутренний личный учет сотрудников и хранить другие необходимые данные для мониторинга их деятельности, и в законодательстве Туниса содержится сходное положение, согласно которому держатель лицензии обязан завести <L1>журнал</L1> учета в министерстве внутренних дел.	The Committee recommended that &quot; The State party should take all necessary steps to ensure that all persons, including those monitoring human rights, are protected from any intimidation or violence as a result of their activities, and ensure the prompt, impartial and effective investigation of such acts. &quot;				
В Марокко действует система саморегистрации, требующая от ЧОК внедрить и вести внутренний личный учет сотрудников и хранить другие необходимые данные для мониторинга их деятельности, и в законодательстве Туниса содержится сходное положение, согласно которому держатель лицензии обязан завести <N1></N1> учета в министерстве внутренних дел.	The Committee recommended that &quot; The State party should take all necessary steps to ensure that all persons, including those monitoring human rights, are protected from any intimidation or violence as a result of their activities, and ensure the prompt, impartial and effective investigation of such acts. &quot;				
FALSE					
					
Когда в 1991 году прекратил существование Варшавский договор, многие считали, что НАТО утратила свой смысл как <L1>бастион</L1> против экспансии коммунизма и что дорого обходящийся военный союз будет распущен.	Shahin Agabayli, editorinchief of Milli Yol, was imprisoned and subsequently pardoned by President Aliyev; Serdar Alibeyli, whom the Special Rapporteur met, and Faramaz Novruzoglu, editorinchief and reporter of the weekly Nota Bene, were respectively sentenced to 18 months and two years on charges of defamation of the Minister for Internal Affairs.				
Когда в 1991 году прекратил существование Варшавский договор, многие считали, что НАТО утратила свой смысл как <N1></N1> против экспансии коммунизма и что дорого обходящийся военный союз будет распущен.	Shahin Agabayli, editorinchief of Milli Yol, was imprisoned and subsequently pardoned by President Aliyev; Serdar Alibeyli, whom the Special Rapporteur met, and Faramaz Novruzoglu, editorinchief and reporter of the weekly Nota Bene, were respectively sentenced to 18 months and two years on charges of defamation of the Minister for Internal Affairs.				
FALSE					
					
Они должны противостоять давлению заинтересованных кругов, <L1>лобби</L1> военных подрядчиков и других представителей военно-промышленного комплекса.	Bruno Pouezat, United Nations Resident Coordinator, United Nations Development Programme Resident Representative				
Они должны противостоять давлению заинтересованных кругов, <N1></N1> военных подрядчиков и других представителей военно-промышленного комплекса.	Bruno Pouezat, United Nations Resident Coordinator, United Nations Development Programme Resident Representative				
FALSE					
					
Суд счел, что <L1>мэрия</L1> Йоханнесбурга не предприняла никаких усилий по обеспечению такого участия и, следовательно, не выполнила своих обязательств.	The higher instances of the judiciary are composed of a Supreme Court and a Court of Appeals as well as, for administrative matters, a High Administrative Court.				
Суд счел, что <N1></N1> Йоханнесбурга не предприняла никаких усилий по обеспечению такого участия и, следовательно, не выполнила своих обязательств.	The higher instances of the judiciary are composed of a Supreme Court and a Court of Appeals as well as, for administrative matters, a High Administrative Court.				
FALSE					
					
Факультативный протокол к Конвенции о правах ребенка, касающийся участия детей в вооруженных конфликтах, запрещает вооруженным группам <L1>вербовать</L1> или использовать детей, не достигших 18-летнего возраста, напрямую в военных действиях.	Emphasize more strongly the need for participatory and sustainable development in the country and highlight strategies for food security, while continuing to provide humanitarian aid on the basis that the aid must reach the target groups ( &quot; No access, No aid &quot; ), coupled with effective monitoring;				
Факультативный протокол к Конвенции о правах ребенка, касающийся участия детей в вооруженных конфликтах, запрещает вооруженным группам <N1></N1> или использовать детей, не достигших 18-летнего возраста, напрямую в военных действиях.	Emphasize more strongly the need for participatory and sustainable development in the country and highlight strategies for food security, while continuing to provide humanitarian aid on the basis that the aid must reach the target groups ( &quot; No access, No aid &quot; ), coupled with effective monitoring;				
FALSE					
					
102. Правительственные войска все чаще применяют бочковые бомбы, чтобы уменьшить затраты на длительную кампанию с использованием ВВС и расширяют <L1>флот</L1> летательных аппаратов, используемых в штурмовых операциях, задействуя для этих целей транспортные вертолеты.	III. Issues brought to the attention of				
102. Правительственные войска все чаще применяют бочковые бомбы, чтобы уменьшить затраты на длительную кампанию с использованием ВВС и расширяют <N1></N1> летательных аппаратов, используемых в штурмовых операциях, задействуя для этих целей транспортные вертолеты.	III. Issues brought to the attention of				
FALSE					
					
В основу второго чтения легли первоначальные статьи, дополненные предложениями и поправками, внесенными делегациями, которые были сведены воедино и проецировались на <L1>экран</L1> в зале заседаний и получили дальнейшее обновление в ходе заседания.	Cattle rustling, abduction of children and revenge killings have continued.				
В основу второго чтения легли первоначальные статьи, дополненные предложениями и поправками, внесенными делегациями, которые были сведены воедино и проецировались на <N1></N1> в зале заседаний и получили дальнейшее обновление в ходе заседания.	Cattle rustling, abduction of children and revenge killings have continued.				
FALSE					
					
На момент подготовки доклада <L1>парк</L1> Свободы был по-прежнему окружен заграждениями из колючей проволоки и металлическими заборами, препятствующими доступу в него со всех сторон.	Develop and strengthen initiatives aimed at forming a human rights community able to voice the positions of human rights defenders more forcefully and act as a protection network for defenders.				
На момент подготовки доклада <N1></N1> Свободы был по-прежнему окружен заграждениями из колючей проволоки и металлическими заборами, препятствующими доступу в него со всех сторон.	Develop and strengthen initiatives aimed at forming a human rights community able to voice the positions of human rights defenders more forcefully and act as a protection network for defenders.				
FALSE					
					
57. Делегация отметила, что ни одна <L1>религия</L1> не занимает доминирующего положения в Казахстане, что религии не разделяются по признаку традиционного или нетрадиционного вероисповедания и что все религии имеют право на равное обращение и защиту в соответствии с законом.	Briefings on UDHR 60 were also given to civil society organizations and other partners.				
57. Делегация отметила, что ни одна <N1></N1> не занимает доминирующего положения в Казахстане, что религии не разделяются по признаку традиционного или нетрадиционного вероисповедания и что все религии имеют право на равное обращение и защиту в соответствии с законом.	Briefings on UDHR 60 were also given to civil society organizations and other partners.				
FALSE					
					
138.111 принимать положения, направленные на предупреждение всех форм дискриминации в отношении женщин и девочек, и, в частности, содействовать доступу к высшему образованию для членов общины <L1>бахаи</L1> и других религиозных меньшинств (Чили);	2. In view of the significantly improved security situation in northern Uganda, as of November 2007, approximately 560,000 internally displaced persons (IDPs) had returned to their places of origin, mainly in the Lango subregion.				
138.111 принимать положения, направленные на предупреждение всех форм дискриминации в отношении женщин и девочек, и, в частности, содействовать доступу к высшему образованию для членов общины <N1></N1> и других религиозных меньшинств (Чили);	2. In view of the significantly improved security situation in northern Uganda, as of November 2007, approximately 560,000 internally displaced persons (IDPs) had returned to their places of origin, mainly in the Lango subregion.				
FALSE					
					
Была создана женская парламентская <L1>фракция</L1> Федерации.	These offences are punishable with a maximum of 10 years &apos; imprisonment and a fine.				
Была создана женская парламентская <N1></N1> Федерации.	These offences are punishable with a maximum of 10 years &apos; imprisonment and a fine.				
FALSE					
					
Докладчик отметил важность применения глобальных стратегий, включающих четыре дополнительных элемента: прочную правовую и политическую основу для запрета и предупреждения пытки (ратификация основных договоров, законов и подзаконных актов о правах человека); применение упомянутой правовой основы путем судебного преследования и вынесения обвинительных приговоров, а также профессиональной подготовки, укрепления потенциала и процессуальных гарантий, таких как ведение журналов учета задержанных лиц и видеозаписей допросов; независимый надзор, включая регулярный мониторинг мест содержания под стражей со стороны независимых органов, в частности национальных превентивных механизмов согласно Факультативному протоколу к Конвенции против пыток; <L1>коммуникация</L1> и содействие проведению публичных обсуждений, учитывая необходимость в жестком противодействии общественности применению пыток.	At Kutoarjo juvenile prison, detainees consistently reported regular beatings, often in public, to intimidate the other juveniles.				
Докладчик отметил важность применения глобальных стратегий, включающих четыре дополнительных элемента: прочную правовую и политическую основу для запрета и предупреждения пытки (ратификация основных договоров, законов и подзаконных актов о правах человека); применение упомянутой правовой основы путем судебного преследования и вынесения обвинительных приговоров, а также профессиональной подготовки, укрепления потенциала и процессуальных гарантий, таких как ведение журналов учета задержанных лиц и видеозаписей допросов; независимый надзор, включая регулярный мониторинг мест содержания под стражей со стороны независимых органов, в частности национальных превентивных механизмов согласно Факультативному протоколу к Конвенции против пыток; <N1></N1> и содействие проведению публичных обсуждений, учитывая необходимость в жестком противодействии общественности применению пыток.	At Kutoarjo juvenile prison, detainees consistently reported regular beatings, often in public, to intimidate the other juveniles.				
FALSE					
					
Была завершена ратификация Факультативного протокола к Международному пакту об экономических, социальных и культурных правах (ФП-МПЭСКП), и ратификационная <L1>грамота</L1> будет в ближайшее время сдана на хранение.	At no time was Chen Guangcheng shown a warrant ordering him to be put under residential surveillance, nor was he officially given any reasons for such a measure to be imposed on him.				
Была завершена ратификация Факультативного протокола к Международному пакту об экономических, социальных и культурных правах (ФП-МПЭСКП), и ратификационная <N1></N1> будет в ближайшее время сдана на хранение.	At no time was Chen Guangcheng shown a warrant ordering him to be put under residential surveillance, nor was he officially given any reasons for such a measure to be imposed on him.				
FALSE					
					
2. Детская <L1>проституция</L1>	In exceptional circumstances, for example in the event that a magistrate of public prosecution is not readily available, the suspect may be held for up to five days before presented before such magistrate.				
2. Детская <N1></N1>	In exceptional circumstances, for example in the event that a magistrate of public prosecution is not readily available, the suspect may be held for up to five days before presented before such magistrate.				
FALSE					
					
5. Онлайновая <L1>трансляция</L1> надругательств над детьми	The Working Group was informed by government representatives during its visit that no final decision had been taken on this controversial proposal.				
5. Онлайновая <N1></N1> надругательств над детьми	The Working Group was informed by government representatives during its visit that no final decision had been taken on this controversial proposal.				
FALSE					
					
Такая <L1>кнопка</L1> применяется всеми членами Целевой группы, и Интернет-платформам рекомендуется подключать ее.	68. In order to verify the legality of detention and its duration, the Attorney General has also decided to place a State Attorney in every prison.				
Такая <N1></N1> применяется всеми членами Целевой группы, и Интернет-платформам рекомендуется подключать ее.	68. In order to verify the legality of detention and its duration, the Attorney General has also decided to place a State Attorney in every prison.				
FALSE					
					
Например, закон может устанавливать, что в случае публикации музыкального произведения любой <L1>музыкант</L1> может исполнять и записывать его, но при этом он должен платить по установленной ставке за каждое исполнение/экземпляр записи.	No response to these communications has been received.				
Например, закон может устанавливать, что в случае публикации музыкального произведения любой <N1></N1> может исполнять и записывать его, но при этом он должен платить по установленной ставке за каждое исполнение/экземпляр записи.	No response to these communications has been received.				
FALSE					
					
Согласно толкованию этой доктрины, она позволяет информационно-поисковой системе использовать в рамках операций поиска миниатюрные изображения и защищает производителей технологии от ответственности, когда потребители записывают телевизионное <L1>шоу</L1> для его более позднего просмотра.	This programme specifies arrangements for the construction of short-stay prisons within correctional institutions and remand centres (SIZO). This will address the problem of overcrowding in such facilities, as well as improving conditions of detention.				
Согласно толкованию этой доктрины, она позволяет информационно-поисковой системе использовать в рамках операций поиска миниатюрные изображения и защищает производителей технологии от ответственности, когда потребители записывают телевизионное <N1></N1> для его более позднего просмотра.	This programme specifies arrangements for the construction of short-stay prisons within correctional institutions and remand centres (SIZO). This will address the problem of overcrowding in such facilities, as well as improving conditions of detention.				
FALSE					
					
21. Часто правительства могут существовать благодаря налогам, доходам от инвестиций, торговли товарами и другим внутренним источникам поступлений, которые позволяют им покупать лояльность тех, без кого они не могут обойтись, и финансировать репрессивные органы. В то же время решающее значение нередко имеет суверенное финансирование, помогая сохранить <L1>авторитарный</L1> режим и пережить периоды смуты или экономического спада.	14 August 2007				
21. Часто правительства могут существовать благодаря налогам, доходам от инвестиций, торговли товарами и другим внутренним источникам поступлений, которые позволяют им покупать лояльность тех, без кого они не могут обойтись, и финансировать репрессивные органы. В то же время решающее значение нередко имеет суверенное финансирование, помогая сохранить <N1></N1> режим и пережить периоды смуты или экономического спада.	14 August 2007				
FALSE					
					
88. Специальный докладчик считает, что не стоит увеличивать <L1>ритм</L1> операций, который может заставить забыть, что Специальный докладчик и его <L2>команда</L2> в прошлом принимали меры по нескольким сотням дел, за каждым из которых стояла отдельная история, которая требовала конкретного ответа, так как нет худшего ответа, чем его отсутствие.	Original:				
88. Специальный докладчик считает, что не стоит увеличивать <N1></N1> операций, который может заставить забыть, что Специальный докладчик и его <N2></N2> в прошлом принимали меры по нескольким сотням дел, за каждым из которых стояла отдельная история, которая требовала конкретного ответа, так как нет худшего ответа, чем его отсутствие.	Original:				
FALSE					
					
Они могут считать, что им дан <L1>карт-бланш</L1> на совершение актов насилия и что их можно оправдать религиозной преданностью.	In Cuba, there is a comprehensive National Civil Defence System to prevent and respond to natural disasters.				
Они могут считать, что им дан <N1></N1> на совершение актов насилия и что их можно оправдать религиозной преданностью.	In Cuba, there is a comprehensive National Civil Defence System to prevent and respond to natural disasters.				
FALSE					
					
29. В Гренаде в мае 2014 года <L1>кабинет</L1> министров одобрил стандартные оперативные процедуры для медицинского персонала и заинтересованных сторон.	He works for the mayoralty, public agencies and NGOs, and is ad hoc consultant to UNESCO, UNDP, UNICEF and IDB.				
29. В Гренаде в мае 2014 года <N1></N1> министров одобрил стандартные оперативные процедуры для медицинского персонала и заинтересованных сторон.	He works for the mayoralty, public agencies and NGOs, and is ad hoc consultant to UNESCO, UNDP, UNICEF and IDB.				
FALSE					
					
1. выражает сожаление по поводу того, что <L1>вирус</L1> Эбола привел и продолжает приводить к гибели столь большого числа людей в Западной Африке, в том числе медицинских работников, и глубокую озабоченность ужасающей гибелью людей и тем воздействием, которое оказывает распространение заболевания на жизнь и здоровье, а также на осуществление всех прав человека жителями затрагиваемых государств, в особенности права на наивысший достижимый уровень здоровья и на достаточный жизненный уровень;	In some areas, rapes seem to be systematically employed to intimidate the local population.				
1. выражает сожаление по поводу того, что <N1></N1> Эбола привел и продолжает приводить к гибели столь большого числа людей в Западной Африке, в том числе медицинских работников, и глубокую озабоченность ужасающей гибелью людей и тем воздействием, которое оказывает распространение заболевания на жизнь и здоровье, а также на осуществление всех прав человека жителями затрагиваемых государств, в особенности права на наивысший достижимый уровень здоровья и на достаточный жизненный уровень;	In some areas, rapes seem to be systematically employed to intimidate the local population.				
FALSE					
					
выражая крайнюю обеспокоенность по поводу продолжения сооружения Израилем, вопреки международному праву, стены в пределах оккупированной палестинской территории, в том числе в Восточном Иерусалиме и его окрестностях, и выражая, в частности, обеспокоенность тем, что <L1>маршрут</L1> прокладки стены отклоняется от линии перемирия 1949 года, что создает гуманитарные трудности и ведет к серьезному ухудшению социально-экономического положения палестинцев, нарушает территориальную непрерывность палестинской территории, обусловливая ее фрагментацию, и подрывает ее жизнеспособность и могло бы предрешить исход будущих переговоров и сделать физически невозможным урегулирование на основе принципа сосуществования двух государств,	October 2006 review deferred to October 2007				
выражая крайнюю обеспокоенность по поводу продолжения сооружения Израилем, вопреки международному праву, стены в пределах оккупированной палестинской территории, в том числе в Восточном Иерусалиме и его окрестностях, и выражая, в частности, обеспокоенность тем, что <N1></N1> прокладки стены отклоняется от линии перемирия 1949 года, что создает гуманитарные трудности и ведет к серьезному ухудшению социально-экономического положения палестинцев, нарушает территориальную непрерывность палестинской территории, обусловливая ее фрагментацию, и подрывает ее жизнеспособность и могло бы предрешить исход будущих переговоров и сделать физически невозможным урегулирование на основе принципа сосуществования двух государств,	October 2006 review deferred to October 2007				
FALSE					
					
10. призывает государства принимать меры и стратегии по обеспечению глубоко уважительного отношения к местам отправления культов и религиозным объектам, кладбищам и святыням и их защиты, а также принимать меры в тех случаях, когда им угрожают <L1>вандализм</L1> или разрушение;	III. PROGRESS IN THE IMPLEMENTATION OF THE RESOLUTION 11 - 55 5				
10. призывает государства принимать меры и стратегии по обеспечению глубоко уважительного отношения к местам отправления культов и религиозным объектам, кладбищам и святыням и их защиты, а также принимать меры в тех случаях, когда им угрожают <N1></N1> или разрушение;	III. PROGRESS IN THE IMPLEMENTATION OF THE RESOLUTION 11 - 55 5				
FALSE					
					
4. призывает государства и другие заинтересованные стороны, в том числе национальные правозащитные учреждения и неправительственные организации, принимать меры на всех уровнях для устранения таких взаимосвязанных коренных причин предотвратимой смертности и заболеваемости детей в возрасте до пяти лет, как бедность, недоедание, вредные виды практики, насилие, стигматизация и дискриминация, небезопасные условия дома и вне дома, отсутствие безопасной питьевой воды и санитарных услуг, отсутствие доступных, недорогих, качественных и адекватных медицинских услуг, лекарственных средств и вакцин, запоздалая <L1>диагностика</L1> детских болезней, низкий уровень образованности и низкое качество образования;	414. A statement in explanation of vote after the vote was made by Brazil (for the text as adopted, see part one, chapter I, resolution 7/33).				
4. призывает государства и другие заинтересованные стороны, в том числе национальные правозащитные учреждения и неправительственные организации, принимать меры на всех уровнях для устранения таких взаимосвязанных коренных причин предотвратимой смертности и заболеваемости детей в возрасте до пяти лет, как бедность, недоедание, вредные виды практики, насилие, стигматизация и дискриминация, небезопасные условия дома и вне дома, отсутствие безопасной питьевой воды и санитарных услуг, отсутствие доступных, недорогих, качественных и адекватных медицинских услуг, лекарственных средств и вакцин, запоздалая <N1></N1> детских болезней, низкий уровень образованности и низкое качество образования;	414. A statement in explanation of vote after the vote was made by Brazil (for the text as adopted, see part one, chapter I, resolution 7/33).				
