					
					
馬 爾 杜 <L1>克拉</L1> 著居魯 士 嘅 手 命 他 帶 領 他 嘅 子民 並 授予 他 統治 巴比 倫 嘅 權 力	Marduk takes Cyrus by the hand, calls him to shepherd his people and gives him the rule of Babylon.				
馬 爾 杜 <N1></N1> 著居魯 士 嘅 手 命 他 帶 領 他 嘅 子民 並 授予 他 統治 巴比 倫 嘅 權 力	Marduk takes Cyrus by the hand, calls him to shepherd his people and gives him the rule of Babylon.				
FALSE					
					
<L1>以賽亞</L1> 知道 這件 事應 該仲算 合理 因 為 佢 管 當 然 喺 神 講 嘅         你 雖 不 認識 我 我 也 加給 你 名號         我 惗 大家 都 會 承 認居魯士並 不 知道 他 其 實 喺 依照 耶 和 華 嘅 指令 行事	And there's a slight sense that Isaiah knows this, because he says, this is God speaking, of course,    I have called thee by thy name though thou hast not known me.    I think it's recognized that Cyrus doesn't realize that he's acting under orders from Jehovah.				
<N1></N1> 知道 這件 事應 該仲算 合理 因 為 佢 管 當 然 喺 神 講 嘅         你 雖 不 認識 我 我 也 加給 你 名號         我 惗 大家 都 會 承 認居魯士並 不 知道 他 其 實 喺 依照 耶 和 華 嘅 指令 行事	And there's a slight sense that Isaiah knows this, because he says, this is God speaking, of course,    I have called thee by thy name though thou hast not known me.    I think it's recognized that Cyrus doesn't realize that he's acting under orders from Jehovah.				
FALSE					
					
橫跨 整個 東歐 猶太人 並列 展示 咗 居魯士 與 <L1>喬治</L1> 五世 嘅 畫 像 因 為 呢 兩 位 偉 大 君王 都 允許 猶太人 回歸 耶路撒冷	And across Eastern Europe, Jews display pictures of Cyrus and of George V side by side — the two great rulers who have allowed the return to Jerusalem.				
橫跨 整個 東歐 猶太人 並列 展示 咗 居魯士 與 <N1></N1> 五世 嘅 畫 像 因 為 呢 兩 位 偉 大 君王 都 允許 猶太人 回歸 耶路撒冷	And across Eastern Europe, Jews display pictures of Cyrus and of George V side by side — the two great rulers who have allowed the return to Jerusalem.				
FALSE					
					
我們 已經 鑒 別 出維持 現代 生活 <L1>運轉</L1> 所 需 五十 種最 重要 既 機器 例如 拖拉 機多士 爐 ,   電 路 製 造 機	We've identified the 50 most important machines that we think it takes for modern life to exist — things from tractors, bread ovens, circuit makers.				
我們 已經 鑒 別 出維持 現代 生活 <N1></N1> 所 需 五十 種最 重要 既 機器 例如 拖拉 機多士 爐 ,   電 路 製 造 機	We've identified the 50 most important machines that we think it takes for modern life to exist — things from tractors, bread ovens, circuit makers.				
FALSE					
					
我 曾 在 一天 <L1>中將</L1> 我 腳 下 的 土 壓 製 成 五千 塊 磚頭 並在 六天 內 建造 出 一台 拖拉 機	I've pressed 5,000 bricks in one day from the dirt beneath my feet and built a tractor in six days.				
我 曾 在 一天 <N1></N1> 我 腳 下 的 土 壓 製 成 五千 塊 磚頭 並在 六天 內 建造 出 一台 拖拉 機	I've pressed 5,000 bricks in one day from the dirt beneath my feet and built a tractor in six days.				
FALSE					
					
但 係 病毒 有 時候 會 控制 佢 哋 從 而 <L1>攻</L1> 擊 細 胞	Unfortunately, viruses sometimes hijack those to infect cells.				
但 係 病毒 有 時候 會 控制 佢 哋 從 而 <N1></N1> 擊 細 胞	Unfortunately, viruses sometimes hijack those to infect cells.				
FALSE					
					
原 來 嗰 對 男女 係 醫科生   佢 哋 喺 返 學 途中   準備 去 上關 於 最新 縫合技 <L1>術</L1> 嘅 堂	And it turns out they are medical students on their way to a lecture about the latest suturing techniques, and he's the guy giving the lecture.				
原 來 嗰 對 男女 係 醫科生   佢 哋 喺 返 學 途中   準備 去 上關 於 最新 縫合技 <N1></N1> 嘅 堂	And it turns out they are medical students on their way to a lecture about the latest suturing techniques, and he's the guy giving the lecture.				
FALSE					
					
我 即刻 諗 返 嗰 晚 我 被 刺 傷 喺 行人 <L1>路</L1>   當時 我 俾 救護車 送到   <L2>曼哈頓</L2> 聖文森 醫院 急症室   當時發 生 嘅 事 係	I just got catapulted out of the subway car into a night when I had been getting a ride in an ambulance from the sidewalk where I had been stabbed to the trauma room of St. Vincent's Hospital in Manhattan, and what had happened was a gang had come in from Brooklyn.	生活方式 路 路线 路途 轨道 途径 道路 | 小径 小道 旅程 线 航线 行程 路 路径 路线 轨道 途径 道路 | 路 路径 路线 轨道 途径 道路 | 公路 路 路径 路线 道路 马路			
我 即刻 諗 返 嗰 晚 我 被 刺 傷 喺 行人 <N1></N1>   當時 我 俾 救護車 送到   <N2></N2> 聖文森 醫院 急症室   當時發 生 嘅 事 係	I just got catapulted out of the subway car into a night when I had been getting a ride in an ambulance from the sidewalk where I had been stabbed to the trauma room of St. Vincent's Hospital in Manhattan, and what had happened was a gang had come in from Brooklyn.				
FALSE					
					
如果 你 有 讀過 解剖 學 嘅 <L1>話</L1>   就 知 唔 係 一件 好事   當然 把 刀仲刺 埋 一路 嘅 組 織   但 我 仍然 舉起 雙手	If you know anything about anatomy, that's not a good thing to get cut, and everything, of course, on the way up, and then — I still had my hands up — he pulled it out and went for my neck, and sunk it in up to the hilt in my neck, and I got one straight right punch and knocked the middle guy out.				
如果 你 有 讀過 解剖 學 嘅 <N1></N1>   就 知 唔 係 一件 好事   當然 把 刀仲刺 埋 一路 嘅 組 織   但 我 仍然 舉起 雙手	If you know anything about anatomy, that's not a good thing to get cut, and everything, of course, on the way up, and then — I still had my hands up — he pulled it out and went for my neck, and sunk it in up to the hilt in my neck, and I got one straight right punch and knocked the middle guy out.				
FALSE					
					
都 算 係 記憶 中 幾特 別 嘅 效果   咁 <L1>樣</L1> 嘅 記 憶 又 唔 同 於 一般 記憶	They don't really go to the usual place that memories go.				
都 算 係 記憶 中 幾特 別 嘅 效果   咁 <N1></N1> 嘅 記 憶 又 唔 同 於 一般 記憶	They don't really go to the usual place that memories go.				
FALSE					
					
有 了 这个 限制 后   让 我们 真正 开始 简化 这个 式子 <L1>吧</L1>	With that stated, let's actually multiply and simplify this rational expression.				
有 了 这个 限制 后   让 我们 真正 开始 简化 这个 式子 <N1></N1>	With that stated, let's actually multiply and simplify this rational expression.				
FALSE					
					
佢 天生 唔 夠穩定   所以 需要 自動 反饋 控制   至 保證 可以 <L1>飛</L1> 得到	They are inherently unstable, and they need some form of automatic feedback control in order to be able to fly.				
佢 天生 唔 夠穩定   所以 需要 自動 反饋 控制   至 保證 可以 <N1></N1> 得到	They are inherently unstable, and they need some form of automatic feedback control in order to be able to fly.				
FALSE					
					
用 嚟 定位 空間 入 面 嘅 物件   每件 物件 都 有 呢種 反光 <L1>標記</L1>	It's used to locate objects in the space that have these reflective markers on them.				
用 嚟 定位 空間 入 面 嘅 物件   每件 物件 都 有 呢種 反光 <N1></N1>	It's used to locate objects in the space that have these reflective markers on them.				
FALSE					
					
如果 我 哋 分析 呢 台   只用 兩個 螺旋 槳 嘅 機 器 嘅 數 學 模型   我 哋 發現 有種 新 嘅 方式 可以 <L1>令</L1> 佢 飛 起 嚟	If we analyze the mathematical model of this machine with only two working propellers, we discover that there's an unconventional way to fly it.				
如果 我 哋 分析 呢 台   只用 兩個 螺旋 槳 嘅 機 器 嘅 數 學 模型   我 哋 發現 有種 新 嘅 方式 可以 <N1></N1> 佢 飛 起 嚟	If we analyze the mathematical model of this machine with only two working propellers, we discover that there's an unconventional way to fly it.				
FALSE					
					
佢 哋 做 咗 個 非常 有動態   非常 合作 嘅 操作   嚟 丟返 個 <L1>波</L1> 畀 我	They perform an extremely dynamic and collective maneuver to launch the ball back to me.	乳房 咪咪 波 胸 胸部 | 波 波浪			
佢 哋 做 咗 個 非常 有動態   非常 合作 嘅 操作   嚟 丟返 個 <N1></N1> 畀 我	They perform an extremely dynamic and collective maneuver to launch the ball back to me.				
FALSE					
					
自從 2008 年   港孩 呢 本書出 咗 世 之 後 呢   噉 我 <L1>聽</L1> 到 好多好多 嘅 聲 音 呀	Since 2008 when Hong Kong Kids was published, there has been lots of feedback.				
自從 2008 年   港孩 呢 本書出 咗 世 之 後 呢   噉 我 <N1></N1> 到 好多好多 嘅 聲 音 呀	Since 2008 when Hong Kong Kids was published, there has been lots of feedback.				
FALSE					
					
噉 我 成日 都 有樣 嘢 我 諗 唔 通 嘅   就 係 港 孩 嗰 本 書 裏 邊 呢 有 講 到   好多 學生 係 好多 嘢 都 無 <L1>反應</L1>	And one thing which I've long not been able to solve and is also mentioned in the book Hong Kong Kids is that students are inert to many things.				
噉 我 成日 都 有樣 嘢 我 諗 唔 通 嘅   就 係 港 孩 嗰 本 書 裏 邊 呢 有 講 到   好多 學生 係 好多 嘢 都 無 <N1></N1>	And one thing which I've long not been able to solve and is also mentioned in the book Hong Kong Kids is that students are inert to many things.				
FALSE					
					
佢 話 唔 夠 呀   因為 呢 我仲有 個 九十 幾 歲 嘅 <L1>阿</L1> 媽	She said no, as she had a 90-year-old mother to be looked after.				
佢 話 唔 夠 呀   因為 呢 我仲有 個 九十 幾 歲 嘅 <N1></N1> 媽	She said no, as she had a 90-year-old mother to be looked after.				
FALSE					
					
個 社會 環境 冇 咁 好哇   所以 呢 我 哋 努力 嘅 動 力 好 <L1>簡</L1> 單 架 咋	To people of the few previous generations, the society wasn't as good as it is now.				
個 社會 環境 冇 咁 好哇   所以 呢 我 哋 努力 嘅 動 力 好 <N1></N1> 單 架 咋	To people of the few previous generations, the society wasn't as good as it is now.				
FALSE					
					
買樓 阿爸 <L1>阿媽</L1> 都 會 酌量 幫手	Their parents may help pay for the purchase of property.				
買樓 阿爸 <N1></N1> 都 會 酌量 幫手	Their parents may help pay for the purchase of property.				
FALSE					
					
我 今日 呢 個 故仔 呢 我 曾 經有個 學生 呢   佢 係 一 個 <L1>巴士</L1> 狂 嚟 嘅	I'd like to share a story with you about one of my students who's a bus lover.	公共汽车 公车 大型客车 大型游览巴士 大客车 巴士 长途公共汽车 长途汽车			
我 今日 呢 個 故仔 呢 我 曾 經有個 學生 呢   佢 係 一 個 <N1>公共汽车</N1> 狂 嚟 嘅	I'd like to share a story with you about one of my students who's a bus lover.				
TRUE					
					
啫 係 喺 我 哋 以前 真 係 講緊 <L1>開</L1> <L2>飯</L2> 嘅 年代 呢   奢侈 唔 起 噉 矢志 不如 噉 去 追求 一個 興趣	Decades ago when our motivation of life was to have food, we could never have the chance to pursue anything we are interested in.				
啫 係 喺 我 哋 以前 真 係 講緊 <N1></N1> <N2></N2> 嘅 年代 呢   奢侈 唔 起 噉 矢志 不如 噉 去 追求 一個 興趣	Decades ago when our motivation of life was to have food, we could never have the chance to pursue anything we are interested in.				
FALSE					
					
噉 我 就 會 諗 啦   其實 呢 個 同學仔   佢 係 唔 係 淨 係 活 喺 自己 個 <L1>世界</L1>	I ask myself, does this student only live in his own world of buses?	世界 地球 | 万物 世界 太空 宇宙 | 世界 个人生活的全部 现实			
噉 我 就 會 諗 啦   其實 呢 個 同學仔   佢 係 唔 係 淨 係 活 喺 自己 個 <N1></N1>	I ask myself, does this student only live in his own world of buses?				
FALSE					
					
<L1>物質</L1> 生活 嘅 豐 富 愈 嚟 愈 犀利   噉 啫 係 話 其 實 佢 爭 嘅	He's observed the progress of the society and the improving materialistic life.				
<N1></N1> 生活 嘅 豐 富 愈 嚟 愈 犀利   噉 啫 係 話 其 實 佢 爭 嘅	He's observed the progress of the society and the improving materialistic life.				
FALSE					
					
我们 的 孩子 更 应该 成为 创新者 <L1>和</L1> 发明家	Our children need to be innovators and inventors.				
我们 的 孩子 更 应该 成为 创新者 <N1></N1> 发明家	Our children need to be innovators and inventors.				
FALSE					
					
<L1>經濟</L1> 一片 蕭條   當 其他人 只 可以   賣 洋娃娃 ,   鞋帶 , 窗同門	And at a time of economic collapse when people sold baby dolls and shoe laces and windows and doors just to survive, these girls made the difference between survival and starvation for so many.				
<N1></N1> 一片 蕭條   當 其他人 只 可以   賣 洋娃娃 ,   鞋帶 , 窗同門	And at a time of economic collapse when people sold baby dolls and shoe laces and windows and doors just to survive, these girls made the difference between survival and starvation for so many.				
FALSE					
					
我 唔 相信 波斯 尼亞有 女性 從事 商業       但 路口 附近 就       有位 女士 賣 <L1>芝士</L1>	I don't think we actually have women in business in Bosnia, but there is a lady selling cheese nearby on the side of the road.	乳酪 奶酪 干酪 芝士			
我 唔 相信 波斯 尼亞有 女性 從事 商業       但 路口 附近 就       有位 女士 賣 <N1>奶酪</N1>	I don't think we actually have women in business in Bosnia, but there is a lady selling cheese nearby on the side of the road.				
TRUE					
					
但 佢 哋 被 忽 視   因為 好 難 <L1>向</L1> 佢 哋 提供 協助	They are often ignored because they're harder to help.	向 朝 面向 面对 面对着			
但 佢 哋 被 忽 視   因為 好 難 <N1></N1> 佢 哋 提供 協助	They are often ignored because they're harder to help.				
FALSE					
					
最近 我 喺 美 國 國 務 院   遇到 一位 嚟 自加 <L1>納</L1> 嘅 女 企 業 家	Recently I was at the State Department in Washington and I met an incredibly passionate entrepreneur from Ghana.				
最近 我 喺 美 國 國 務 院   遇到 一位 嚟 自加 <N1></N1> 嘅 女 企 業 家	Recently I was at the State Department in Washington and I met an incredibly passionate entrepreneur from Ghana.				
FALSE					
					
佢 係 售 賣 <L1>朱古力</L1> 嘅	She sells chocolates.	巧克力 朱古力			
佢 係 售 賣 <N1>巧克力</N1> 嘅	She sells chocolates.				
TRUE					
					
但 一講 女性   我 哋 就 當 佢 地 只 係 <L1>例外</L1>   或者 奇人 咁 去 忽視	And when we talk about women, they are either exceptions to be dismissed or aberrations to be ignored.				
但 一講 女性   我 哋 就 當 佢 地 只 係 <N1></N1>   或者 奇人 咁 去 忽視	And when we talk about women, they are either exceptions to be dismissed or aberrations to be ignored.				
FALSE					
					
佢 哋 唔 會 以 喺 宜家 嘅 數 <L1>碼</L1> 影像 模式   用 快門影 你 300 張相   然後揀 最 笑容 最燦 爛 嘅 一 張	They didn't take 300 shots of you in that rapid-fire digital video mode and then pick out the nicest, smileyest one for the Christmas card.				
佢 哋 唔 會 以 喺 宜家 嘅 數 <N1></N1> 影像 模式   用 快門影 你 300 張相   然後揀 最 笑容 最燦 爛 嘅 一 張	They didn't take 300 shots of you in that rapid-fire digital video mode and then pick out the nicest, smileyest one for the Christmas card.				
FALSE					
					
基本上 美國 政府   會 提供 更 多 福利   <L1>啤</L1> 已婚者	Well the U.S. federal government counts more than a thousand legal benefits to being someone's spouse -- a list that includes visitation rights in jail, but hopefully you'll never need that one.				
基本上 美國 政府   會 提供 更 多 福利   <N1></N1> 已婚者	Well the U.S. federal government counts more than a thousand legal benefits to being someone's spouse -- a list that includes visitation rights in jail, but hopefully you'll never need that one.				
FALSE					
					
我會 更加 努力   儘 量 唔 喺 不久 攞 奧 斯 <L1>卡</L1>	I plan to work extra hard to not win an Oscar anytime soon.	卡 卡片 纸牌 | 卡 卡路里			
我會 更加 努力   儘 量 唔 喺 不久 攞 奧 斯 <N1></N1>	I plan to work extra hard to not win an Oscar anytime soon.				
FALSE					
					
氢原子 依然 在 后面   <L1>氟</L1> 原子 在 上边	The hydrogen is still in back, and you have the fluorine above it.				
氢原子 依然 在 后面   <N1></N1> 原子 在 上边	The hydrogen is still in back, and you have the fluorine above it.				
FALSE					
					
<L1>嗨</L1> ~ 欢迎 回来 = =	Hi, welcome back.				
<N1></N1> ~ 欢迎 回来 = =	Hi, welcome back.				
FALSE					
					
我 帶 咗 佢 一 張 毯 同 一杯 <L1>咖啡</L1>	I brought her a warm blanket and a cup of a coffee.				
我 帶 咗 佢 一 張 毯 同 一杯 <N1></N1>	I brought her a warm blanket and a cup of a coffee.				
FALSE					
					
做 咗 之後令 我 輕 咗   40   <L1>磅</L1>   奇怪 嘅 係 我 做 少 咗 運 動	I did this and lost 40 pounds, weirdly while exercising less.				
做 咗 之後令 我 輕 咗   40   <N1></N1>   奇怪 嘅 係 我 做 少 咗 運 動	I did this and lost 40 pounds, weirdly while exercising less.				
FALSE					
					
你 可以 將抗 胰島素 諗 成   細胞 獲取 能量 嘅 能力 下降   就 好似 我頭 先 提到   當我 哋 攝取 <L1>卡路里</L1> 嘅 時 候	You can think of insulin resistance as the reduced capacity of our cells to partition fuel, as I alluded to a moment ago, taking those calories that we take in and burning some appropriately and storing some appropriately.	卡 卡路里			
你 可以 將抗 胰島素 諗 成   細胞 獲取 能量 嘅 能力 下降   就 好似 我頭 先 提到   當我 哋 攝取 <N1>能量</N1> 嘅 時 候	You can think of insulin resistance as the reduced capacity of our cells to partition fuel, as I alluded to a moment ago, taking those calories that we take in and burning some appropriately and storing some appropriately.				
TRUE					
					
所有 免疫 細胞 趕去 <L1>受</L1> 傷 嘅 地方   阻止 細胞 殘骸 擴散   同埋 防止 身體 其他 部位 受到感染	It's a healthy response to the trauma, all of those immune cells rushing to the site of the injury to salvage cellular debris and prevent the spread of infection to elsewhere in the body.	受 容忍 忍受 忍耐			
所有 免疫 細胞 趕去 <N1></N1> 傷 嘅 地方   阻止 細胞 殘骸 擴散   同埋 防止 身體 其他 部位 受到感染	It's a healthy response to the trauma, all of those immune cells rushing to the site of the injury to salvage cellular debris and prevent the spread of infection to elsewhere in the body.				
FALSE					
					
所以 我要 講 嘅 係   可能 我 哋 攪 <L1>錯</L1> 咗   肥胖 同抗 胰島 素 嘅 因果 關 係	So what I'm suggesting is maybe we have the cause and effect wrong on obesity and insulin resistance.				
所以 我要 講 嘅 係   可能 我 哋 攪 <N1></N1> 咗   肥胖 同抗 胰島 素 嘅 因果 關 係	So what I'm suggesting is maybe we have the cause and effect wrong on obesity and insulin resistance.				
FALSE					
					
我 哋 知道 加工 嘅 穀 物 同 澱 <L1>粉</L1>   會 短 時間 內 增加 血糖   而且 有 <L2>理由</L2> 相信   糖份 可能 會 直接 導致 抗 胰島素	Now, we know that refined grains and starches elevate your blood sugar in the short run, and there's even reason to believe that sugar may lead to insulin resistance directly.	借口 正当的理由 理由 辩护			
我 哋 知道 加工 嘅 穀 物 同 澱 <N1></N1>   會 短 時間 內 增加 血糖   而且 有 <N2></N2> 相信   糖份 可能 會 直接 導致 抗 胰島素	Now, we know that refined grains and starches elevate your blood sugar in the short run, and there's even reason to believe that sugar may lead to insulin resistance directly.				
FALSE					
					
呢 個 團隊 雖然 嚟 自多個 <L1>範疇</L1>   又 有 好 高 批判 能力 同 又 係 好 叻   但 佢 哋 同意 兩樣 嘢	But this team of multi-disciplinary, highly skeptical and exceedingly talented researchers do agree on two things.				
呢 個 團隊 雖然 嚟 自多個 <N1></N1>   又 有 好 高 批判 能力 同 又 係 好 叻   但 佢 哋 同意 兩樣 嘢	But this team of multi-disciplinary, highly skeptical and exceedingly talented researchers do agree on two things.				
FALSE					
					
我 唔 知 呢 一個 旅程 嘅 終 點 係 點   但 最少 有 一件 事 係 好 <L1>清楚</L1>	I don't know how this journey is going to end, but this much seems clear to me, at least:				
我 唔 知 呢 一個 旅程 嘅 終 點 係 點   但 最少 有 一件 事 係 好 <N1></N1>	I don't know how this journey is going to end, but this much seems clear to me, at least:				
FALSE					
					
我會 鑽入 <L1>巴黎</L1> 的 隧道   又 同 朋友 爬 上樓 頂	I was going in the tunnels of Paris, on the rooftops with my friends.				
我會 鑽入 <N1></N1> 的 隧道   又 同 朋友 爬 上樓 頂	I was going in the tunnels of Paris, on the rooftops with my friends.				
FALSE					
					
佢 哋 都 唔 系 天使   但 亦 唔 系惡 <L1>魔</L1>	All of them are not angels, but they're not monsters either.				
佢 哋 都 唔 系 天使   但 亦 唔 系惡 <N1></N1>	All of them are not angels, but they're not monsters either.				
FALSE					
					
佢 地 都 接受   將 自己 嘅 相同 對 <L1>方</L1> 嘅 貼 埋 一 齊	They all accepted to be pasted next to the other.				
佢 地 都 接受   將 自己 嘅 相同 對 <N1></N1> 嘅 貼 埋 一 齊	They all accepted to be pasted next to the other.				
FALSE					
					
我 決定 去 8 個 以色列   同 <L1>巴勒斯坦</L1> 城市 貼相   貼系 牆 嘅 兩 邊	I decided to paste in eight Israeli and Palestinian cities and on both sides of the wall.				
我 決定 去 8 個 以色列   同 <N1></N1> 城市 貼相   貼系 牆 嘅 兩 邊	I decided to paste in eight Israeli and Palestinian cities and on both sides of the wall.				
FALSE					
					
像 這個關 於 氣候 變化 的 頭條   還有 這個 跟 空氣 <L1>質量</L1> 和 濃霧 有關 的 頭條	Headlines that look like this when they have to do with climate change, and headlines that look like this when they have to do with air quality or smog.				
像 這個關 於 氣候 變化 的 頭條   還有 這個 跟 空氣 <N1></N1> 和 濃霧 有關 的 頭條	Headlines that look like this when they have to do with climate change, and headlines that look like this when they have to do with air quality or smog.				
FALSE					
					
在 我們 撰 寫 的 每 一份 評估 當中   都 會 包含 一個 摘要   摘要 是 寫給 沒有 科學 <L1>背景</L1> 的 讀者 的	In each one of those assessments that we write, we always tag on a summary, and the summary is written for a non-scientific audience.	底子 背景 | 背景 背景幕 | 上下文 场合 情况 来龙去脉 环境 背景 | 环境 背景			
在 我們 撰 寫 的 每 一份 評估 當中   都 會 包含 一個 摘要   摘要 是 寫給 沒有 科學 <N1></N1> 的 讀者 的	In each one of those assessments that we write, we always tag on a summary, and the summary is written for a non-scientific audience.				
FALSE					
					
我 發現 觸覺 有   6   其中 一個 原因 係 食 煙 嘅 人 話 我 知   揸 住 枝 煙 嘅 <L1>觸</L1> 感   同埋 放 喺 唇 邊 嘅 感 覺	Here I found touch is at [six], and one of the reasons is that smokers told me the sensation of holding a cigarette and bringing it up to your lips is a big part of the smoking experience, which shows, it's kind of scary to think how well cigarettes are designed by the manufacturers.				
我 發現 觸覺 有   6   其中 一個 原因 係 食 煙 嘅 人 話 我 知   揸 住 枝 煙 嘅 <N1></N1> 感   同埋 放 喺 唇 邊 嘅 感 覺	Here I found touch is at [six], and one of the reasons is that smokers told me the sensation of holding a cigarette and bringing it up to your lips is a big part of the smoking experience, which shows, it's kind of scary to think how well cigarettes are designed by the manufacturers.				
FALSE					
					
由 我 三年 班 開始 講起   嗰 時 我 喺 俄亥俄州 巴伯 頓 嘅 奧 <L1>克</L1> 戴 爾 學 校 返 學	I'm going to start way back in the third grade at Oakdale School in Barberton, Ohio.	克 公克			
由 我 三年 班 開始 講起   嗰 時 我 喺 俄亥俄州 巴伯 頓 嘅 奧 <N1></N1> 戴 爾 學 校 返 學	I'm going to start way back in the third grade at Oakdale School in Barberton, Ohio.				
FALSE					
					
我 記得 有 一日   我 最好 嘅 朋友 <L1>布萊恩</L1>   喺 度 整 緊 一 個 模型	I remember one day my best friend Brian was working on a project.				
我 記得 有 一日   我 最好 嘅 朋友 <N1></N1>   喺 度 整 緊 一 個 模型	I remember one day my best friend Brian was working on a project.				
FALSE					
					
依家 啲 細路 嚟 到   係 一個 <L1>經驗</L1> 嚟	And now when the kid comes, it's an experience.				
依家 啲 細路 嚟 到   係 一個 <N1></N1> 嚟	And now when the kid comes, it's an experience.				
FALSE					
					
<L1>讓</L1> 人 嘅 意念 隨意 飛揚	And those natural people should let their ideas fly.				
<N1></N1> 人 嘅 意念 隨意 飛揚	And those natural people should let their ideas fly.				
FALSE					
					
可能 有点 <L1>抽象</L1>	little less intuitive.	抽象 提炼 摘录 节略			
可能 有点 <N1></N1>	little less intuitive.				
FALSE					
					
我想 講一講 我 朋友   喺 <L1>阿布扎比</L1> 教 大人 英文	I want to tell you about my friend who was teaching English to adults in Abu Dhabi.				
我想 講一講 我 朋友   喺 <N1></N1> 教 大人 英文	I want to tell you about my friend who was teaching English to adults in Abu Dhabi.				
FALSE					
					
我 哋 係 第一批 喺 科威特 嘅 國 <L1>立</L1> 學 校   任教 嘅 非 <L2>穆斯林</L2> 老師	And we were the first non-Muslims to teach in the state schools there in Kuwait.	立 站 站立 站起			
我 哋 係 第一批 喺 科威特 嘅 國 <N1></N1> 學 校   任教 嘅 非 <N2></N2> 老師	And we were the first non-Muslims to teach in the state schools there in Kuwait.				
FALSE					
					
我 哋 被 <L1>派</L1> 到 嗰 度 教 英文   係 因為 當地 政府 希望 國家 可以 現代化   同埋 提升 公民 嘅 教育 水平	We were brought to teach English because the government wanted to modernize the country and to empower the citizens through education.	π 圆周率 派 | 派 馅饼			
我 哋 被 <N1></N1> 到 嗰 度 教 英文   係 因為 當地 政府 希望 國家 可以 現代化   同埋 提升 公民 嘅 教育 水平	We were brought to teach English because the government wanted to modernize the country and to empower the citizens through education.				
FALSE					
					
我見過 最大 嘅 改 變 ,   就 係 英語 教學   由 原本 大家 互惠互利 嘅 經 濟 手段   演變成 今日 全世界 大規 <L1>模</L1> 嘅 生意	Now this is the major change that I've seen -- how teaching English has morphed from being a mutually beneficial practice to becoming a massive international business that it is today.				
我見過 最大 嘅 改 變 ,   就 係 英語 教學   由 原本 大家 互惠互利 嘅 經 濟 手段   演變成 今日 全世界 大規 <N1></N1> 嘅 生意	Now this is the major change that I've seen -- how teaching English has morphed from being a mutually beneficial practice to becoming a massive international business that it is today.				
FALSE					
					
學生 必須 <L1>先令</L1> 我 哋 覺 得 佢 哋 嘅 英文 夠好   我 哋 至 會 畀 佢 哋 上	And you have to satisfy us first that your English is good enough.	一先令硬币 先令			
學生 必須 <N1></N1> 我 哋 覺 得 佢 哋 嘅 英文 夠好   我 哋 至 會 畀 佢 哋 上	And you have to satisfy us first that your English is good enough.				
FALSE					
					
啲 人將 拉丁文 同希臘文   翻譯成 阿拉伯文 或 波斯文   然後再 由 阿拉伯文 同 波斯文 翻譯成   歐洲 日耳曼 系 以及 <L1>羅</L1> 曼 系 嘅 語 言	They translated from Latin and Greek into Arabic, into Persian, and then it was translated on into the Germanic languages of Europe and the Romance languages.				
啲 人將 拉丁文 同希臘文   翻譯成 阿拉伯文 或 波斯文   然後再 由 阿拉伯文 同 波斯文 翻譯成   歐洲 日耳曼 系 以及 <N1></N1> 曼 系 嘅 語 言	They translated from Latin and Greek into Arabic, into Persian, and then it was translated on into the Germanic languages of Europe and the Romance languages.				
FALSE					
					
因為 美國 英語 測驗 <L1>托福</L1>   1964   年 先至 開始	Because they didn't start until 1964 with TOEFL, the American test of English.				
因為 美國 英語 測驗 <N1></N1>   1964   年 先至 開始	Because they didn't start until 1964 with TOEFL, the American test of English.				
FALSE					
					
我個 囡 由 科威特 嚟 到 <L1>英格蘭</L1>	My daughter came to England from Kuwait.				
我個 囡 由 科威特 嚟 到 <N1></N1>	My daughter came to England from Kuwait.				
FALSE					
					
喺 英 國 <L1>文法</L1> 學校 裡面   佢 要 翻 譯 所有 嘢 做 英文	She had to translate it into English at her grammar school.	文法 语法			
喺 英 國 <N1></N1> 學校 裡面   佢 要 翻 譯 所有 嘢 做 英文	She had to translate it into English at her grammar school.				
FALSE					
					
每个 人 都 能 有 自己 的 <L1>博客</L1> 或者 聚友 网 的 页面   每个 人 都 拥有 表达 自己 的 途径   所以 现在 的 问题 不是	One of course is this standard model of advertising, you go to a bunch of big corporate sponsors and instead of having them fund a television show you have them fund your webpage but a more interesting one is you do the same thing with nitch groups instead of going to IBM/Ford or a big company, and having them buy a banner on your website you go to people that actually care about the readers you have if you're a design weblog you go to design companies if you're a political blog, you go to other politicians you have a very targeted narrow group of people who are really interested in the subject, thats an audience advertisers really love another possibility is to turn directly to your readers for support you see blogs say, I wanna go to a trip to New Hampshire to cover the american political conventions will you support me? and the readers pour in money these people are very dedicated they feel like they have a personal connection with the person writing they are eager to spend money to support it!				
